State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/11/2010,180,1000,575,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/11/2010,200,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/11/2010,150,1000,475,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/12/2010,175,800,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/12/2010,160,800,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/12/2010,250,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/03/2007,400,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,16/09/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,19/09/2004,200,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,22/09/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,29/09/2004,200,650,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,02/10/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,06/10/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,12/10/2004,200,750,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,28/10/2004,150,700,425,17
Telangana,Hyderabad,Gaddiannaram,Apple,Kasmir/Shimla - II,Medium,14/09/2004,200,600,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/11/2005,190,650,260,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,02/12/2005,250,550,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,03/12/2005,300,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/12/2005,275,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Delicious,FAQ,13/10/2005,140,650,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Royal Delicious,FAQ,28/04/2005,4000,5000,4500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/01/2015,300,1200,625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/01/2015,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/01/2015,350,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/01/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/01/2015,350,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/02/2015,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/02/2015,400,1200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/02/2015,400,1300,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/02/2015,400,1300,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/02/2015,400,1450,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/02/2015,450,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/03/2015,450,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/03/2015,450,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/03/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/03/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/03/2015,450,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/04/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/04/2015,450,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/04/2015,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/04/2015,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/05/2015,400,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/05/2015,500,2200,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/05/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/05/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/05/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/06/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/06/2015,400,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/06/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/06/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/06/2015,500,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/07/2015,400,2000,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/07/2015,400,2200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/07/2015,450,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/07/2015,400,2100,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/07/2015,400,2150,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/07/2015,400,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/07/2015,400,2200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/08/2015,30,400,120,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/08/2015,300,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/08/2015,40,350,120,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/08/2015,400,2300,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/08/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/08/2015,400,1800,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/08/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/08/2015,300,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/09/2015,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/09/2015,300,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/09/2015,400,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/09/2015,400,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/09/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/09/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/09/2015,400,2000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/10/2015,400,1700,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/10/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/10/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/10/2015,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/10/2015,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/11/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/11/2015,300,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/11/2015,300,1550,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/11/2015,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/11/2015,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/11/2015,300,1400,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/12/2015,300,1200,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/12/2015,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/12/2015,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/12/2015,300,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/12/2015,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/12/2015,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Kasmir/Shimla - II,Large,18/09/2003,150,450,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,04/12/2024,1650,6650,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/12/2024,1650,6650,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/12/2024,1650,6650,3300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/01/2017,2500,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/02/2017,2500,9375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/02/2017,2187,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/02/2017,2500,62500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/02/2017,2500,6250,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/02/2017,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/02/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/03/2017,2500,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/03/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/04/2017,2500,12500,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/04/2017,2500,9375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/04/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/04/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/05/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/05/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/05/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/05/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/06/2017,2500,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/07/2017,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/07/2017,1250,6500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/07/2017,2500,12500,6500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/07/2017,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/07/2017,2187,13125,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/08/2017,1875,13125,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/08/2017,1875,13750,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/08/2017,1875,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/08/2017,2500,14375,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/08/2017,2187,13125,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/08/2017,1875,13750,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/08/2017,1875,13125,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/08/2017,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/09/2017,1875,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/09/2017,2187,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/09/2017,2187,12500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/09/2017,2187,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/09/2017,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/09/2017,1875,11875,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/09/2017,1875,11563,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/10/2017,2187,9375,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/10/2017,1875,11250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/10/2017,1875,9375,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/10/2017,1875,9375,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/10/2017,1875,10000,3437,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/10/2017,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/11/2017,1875,5937,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/11/2017,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/11/2017,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2017,1875,5312,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/11/2017,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/11/2017,1875,5312,3437,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/12/2017,1875,4375,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/12/2017,1875,4375,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/12/2017,1875,5312,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/12/2017,1875,4687,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/12/2017,1875,5625,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/12/2017,1875,5000,3125,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,27/02/2019,2188,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/03/2019,2188,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,09/03/2019,2188,6875,4219,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/03/2019,2500,6875,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/03/2019,2188,7500,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/03/2019,2188,7813,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,04/04/2019,2188,7813,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,12/04/2019,2500,8125,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/04/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,23/04/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/04/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/04/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/05/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,11/05/2019,6250,16875,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,20/05/2019,6250,15625,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,25/05/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/05/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,08/06/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Large,17/06/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,25/06/2019,6250,16250,10000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,28/06/2019,6250,16250,9688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,19/07/2019,6250,15938,9063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,21/07/2019,6250,15625,8750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,23/07/2019,6250,15625,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/07/2019,6250,16250,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,29/07/2019,6250,15625,9063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,01/08/2019,6250,16875,9375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,07/08/2019,3125,15500,7188,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,04/12/2019,1875,6250,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,10/12/2019,1875,5625,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,13/12/2019,1875,5625,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,14/12/2019,1875,5625,4000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,22/12/2019,1875,5625,3938,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,31/12/2019,1875,6250,3938,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/04/2008,250,400,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,18/04/2008,220,400,280,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/05/2008,300,580,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,23/05/2008,400,600,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,13/06/2008,400,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/06/2008,475,600,525,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/06/2008,400,600,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,04/07/2008,500,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,13/07/2008,400,1500,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/07/2008,300,1300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,21/07/2008,400,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,22/07/2008,200,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,29/07/2008,300,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,09/08/2008,360,800,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/08/2008,300,1000,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,22/08/2008,200,1000,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,29/08/2008,200,1000,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/09/2008,200,900,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,15/12/2008,250,900,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/01/2016,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/01/2016,300,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/01/2016,300,850,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/01/2016,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/01/2016,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/02/2016,1875,5938,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/02/2016,1875,5938,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/02/2016,1875,6250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/02/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/03/2016,1250,6500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/03/2016,2500,8125,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/03/2016,2187,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/03/2016,2500,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/03/2016,1875,9375,4063,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/03/2016,2187,7500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/03/2016,2188,7500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/04/2016,2187,7500,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/04/2016,2500,7500,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/04/2016,2500,9375,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/04/2016,3125,9375,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/05/2016,938,1563,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/05/2016,1875,10000,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/05/2016,3125,9375,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/05/2016,3125,9375,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/05/2016,3125,10000,4688,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/05/2016,3750,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/05/2016,3125,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/05/2016,3125,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/06/2016,3125,13125,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/07/2016,1875,12500,5313,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/07/2016,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/07/2016,1875,12500,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/07/2016,1250,11250,5000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/08/2016,1875,15625,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/08/2016,1875,14375,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/08/2016,300,2500,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/08/2016,300,2200,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/08/2016,1875,13125,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/08/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/08/2016,1875,13125,6875,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/08/2016,2500,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/09/2016,1875,11250,4375,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/09/2016,1875,12500,6250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/10/2016,2500,10625,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/10/2016,1875,9375,4687,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/10/2016,1875,7500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/10/2016,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/10/2016,1875,10000,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/10/2016,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/10/2016,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/11/2016,1875,12500,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/11/2016,1875,9375,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/11/2016,1875,10000,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/11/2016,1875,5625,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/11/2016,1875,12500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/11/2016,2187,12500,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/11/2016,1875,9375,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/12/2016,1875,11250,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/12/2016,1875,11250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/12/2016,2187,11250,4062,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/12/2016,2187,11250,3750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,17/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,25/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,26/05/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,02/07/2024,3300,18650,7300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,10/07/2024,3300,18650,7300,17
